ax,ay,az,gx,gy,gz,Lebal
0.073543475,-0.03705599,10.07038888,0.009063729,0.031596851,0.072711945,3
0.266758532,-0.300426518,9.666850688,0.021650878,0.067201268,0.04186813,3
0.50037331,-0.497580888,9.723489005,-0.045361762,0.033561359,0.01151344,3
0.985580917,-0.512867305,9.896609151,-0.043503447,0.046115812,0.022102271,3
0.429093662,-0.270229146,10.31747664,-0.036110465,0.110595548,0.028543952,3
0.400282584,0.15120327,10.42771685,0.082371441,0.068379287,0.060493906,3
0.748516361,0.422968352,10.86986314,0.118767705,-0.004220145,0.04691768,3
1.037126464,-0.144620928,10.498176,0.074608948,-0.114603654,0.009094334,3
-0.213695626,-0.976310584,9.81032568,-0.048588101,0.021643724,0.014838434,3
-0.533055034,-0.367796377,8.659191446,0.068366469,0.074792701,0.045036911,3
-1.151422477,-0.284927209,9.476745929,0.0337651,0.009356673,0.066002138,3
0.104009693,-0.181628448,8.800305417,-0.04469256,0.096242151,0.015562587,3
-0.643674129,-0.720192503,9.831720454,0.003193123,-0.008218939,0.038902337,3
0.366044864,0.329322725,9.913756041,0.076255147,-0.050161776,0.071359161,3
-0.043347288,0.424998128,9.913171015,0.011487019,0.109362487,0.045282682,3
-0.506943913,-0.131018034,9.494165191,-0.0308123,0.122009564,0.057611869,3
0.360631243,0.005833502,9.961290221,0.034528308,-0.070294042,0.037870227,3
1.195664267,0.367372404,10.41959114,0.076070529,-0.078980209,0.027126645,3
0.260902258,0.279490468,10.09925539,0.05950939,-0.033385232,0.050752623,3
-0.337003245,0.071401224,9.299287179,-0.022468741,0.136828323,0.040220329,3
-0.544048543,-0.059439624,9.949796477,0.011045664,0.020088271,0.069990386,3
0.672168752,0.43565395,10.21658701,0.060635126,-0.056222257,0.043779992,3
0.637590354,0.12965834,10.07941123,-0.027579908,0.025525716,0.01761466,3
-0.241283316,-0.306360371,9.795920829,-0.059397472,0.055960855,0.037997185,3
-0.041315019,0.25017611,10.17662702,0.017795051,-0.021937584,0.06165109,3
0.417262793,0.83620262,10.34899095,0.094466253,0.012148789,0.076876623,3
0.434817107,0.626339768,10.08863814,0.031639445,0.065087911,0.099073889,3
0.387855862,-0.499792305,10.21101969,-0.008462405,0.015770061,0.009728454,3
0.928279792,-0.836182264,10.32345037,-0.036037053,-0.011904339,-3.45E-05,3
0.912104294,-0.170918616,10.29386814,-0.016490324,0.049343204,0.042876124,3
0.492410067,0.553894503,10.10993351,0.06224916,0.148381051,0.062013558,3
0.38349284,0.729136561,10.23117174,0.071108953,0.07527754,0.090555579,3
1.18855705,-0.004232497,10.4779799,0.097875911,-0.099588183,0.007959789,3
0.791022957,-0.6505495,10.28153144,0.009691604,-0.016931156,0.02559865,3
0.26643809,-0.209052295,8.742814117,-0.022008319,0.17602704,0.016455816,3
-0.008611846,-0.121484584,9.816106401,0.137816789,-0.035837981,0.03747062,3
0.484755646,-0.063278743,10.87125513,0.117485317,-0.150396973,0.022182605,3
1.053250052,0.04068443,8.919619279,-0.02885855,0.058878669,-0.006635198,3
-0.980582519,-0.646059052,8.742392627,0.009421059,0.138451611,0.032786207,3
0.101134798,0.628780744,8.479550552,0.069547889,0.019647706,0.05944991,3
0.569624842,0.65585583,9.497435863,0.023723417,-0.040019954,0.024675913,3
0.143266812,0.081328119,9.830773322,0.017235944,0.042703516,0.05125791,3
0.213180373,0.522942568,9.214519605,0.064343071,0.052805174,0.079780356,3
0.25132945,0.607586197,9.466106062,0.116033091,0.000557,0.069774187,3
1.031889856,0.40845942,9.197524732,0.050816317,-0.021683598,0.04099559,3
0.52883405,-0.542530057,9.232272665,-0.128468845,-0.00693526,-0.052854294,3
-0.06862335,-0.241799167,9.790738611,0.03835394,0.00838375,0.024959858,3
0.06649484,1.469377407,9.671133015,0.121348679,-0.006251165,0.141152524,3
0.25280946,0.956598961,9.572547511,0.020188761,0.040726246,0.085736574,3
0.367994482,-0.364727363,9.697130422,-0.109442912,0.028608276,-0.024679694,3
0.518741191,-0.36594432,10.167624,-0.018370948,-0.084836477,0.026147218,3
0.579557886,0.969885779,10.33996288,0.113306095,0.009462735,0.118846659,3
0.455315273,1.32093397,9.587526274,0.00369989,0.131668257,0.084405894,3
0.225383656,-0.29903189,10.0548634,-0.044775876,0.008832186,0.032749404,3
1.271679713,-0.377387023,10.57938301,0.002825625,-0.153208136,-0.008964923,3
1.903327477,0.953620812,10.27213592,0.079582222,-0.061039539,0.063644564,3
0.104870357,0.715868392,10.48590479,0.06074625,0.048184492,0.094051799,3
0.478599967,0.757410486,9.611969389,0.015349402,0.046355783,0.094638809,3
1.008621554,0.337185095,10.33470617,0.078959567,-0.051525088,0.06465275,3
1.915656493,0.604345737,9.776912797,0.053696066,-0.082891507,0.015014095,3
1.169692835,-0.065649303,9.60471273,-0.01549768,0.021562219,0.014792832,3
0.640999764,0.257717688,9.616453648,0.065878984,-0.042070863,0.045443491,3
1.394102118,1.105764008,9.522769013,0.149126501,-0.158330126,0.051993,3
0.936783734,0.706172035,8.932771037,0.094297607,-0.006850361,0.064152434,3
-0.163309845,-0.228607775,7.859124645,-0.05806245,0.220909384,0.052230625,3
0.398468296,-0.483746304,7.706267249,0.00753089,0.110892281,0.015280584,3
2.176755686,0.329826778,9.309878552,0.113984336,-0.120372264,-0.053731282,3
2.309649221,0.47416851,10.53087406,0.042593165,-0.010582095,-0.024451404,3
1.228269021,0.766330221,9.318153261,0.034924066,0.122489388,0.002993702,3
0.569892694,1.127774355,8.721164425,-0.051063937,0.069508019,-0.016627977,3
0.880154712,1.409662795,9.794859299,0.086161309,0.000423,0.018538402,3
0.544335825,1.7170633,10.2711248,0.116886576,0.020279281,0.060128051,3
1.157111519,1.470138386,8.983519878,-0.037952683,0.111523638,0.008042832,3
0.573689402,0.31114853,9.565331288,-0.046566455,0.04382681,-0.03219396,3
0.800387849,0.869645619,10.13091357,0.034506924,0.029344637,0.0106754,3
0.808280811,1.661899007,10.0511207,0.047047996,0.059750147,0.042308244,3
0.726967428,1.407288866,10.02347836,0.026170108,0.031043141,0.031208845,3
0.042113758,0.252264287,10.69589913,-0.056027482,0.017332985,0.006189226,3
0.800582121,0.67166909,9.966883063,-0.056480226,0.034696191,0.012596274,3
0.280914052,0.922005828,10.17484061,0.027507277,0.043003549,0.078067647,3
0.136779594,0.872052866,10.59306284,0.024914948,0.026019173,0.056853896,3
0.803125208,0.725749577,10.13181456,-0.010442092,-0.0257535,0.024361286,3
0.947916744,0.274119822,9.962330396,-0.137437685,-0.027606186,-0.047466372,3
0.221663553,0.521945816,10.18950164,-0.079103628,-0.009033258,0.019780407,3
0.080421269,2.065335532,10.38864693,0.126805539,-0.073491489,0.16634754,3
0.236234791,1.357210554,10.11537725,0.10107374,0.016509565,0.118212386,3
0.585632576,-0.568902152,8.439490278,-0.16320021,0.118056231,-0.016601244,3
0.640427162,-1.686016312,8.334499866,-0.183821152,0.058571909,-0.068006405,3
0.864982771,-0.367427369,9.481808219,-0.031179023,-0.022509158,-0.034669315,3
0.446367635,0.635143622,9.963865377,0.088429218,0.088311161,0.085041252,3
-0.282047178,0.449135621,9.95489626,0.013541964,0.004779157,0.010355009,3
0.749002606,-0.231283975,9.250129199,-0.0623355,-0.087475857,-0.082538462,3
0.37631641,-0.409629871,9.06617327,-0.017191955,0.036141801,0.025004076,3
-0.403204448,0.418322196,8.639088447,0.006869737,0.115987445,0.067309994,3
-0.16413191,0.457657059,8.822040611,0.107420473,0.056330346,0.061710874,3
0.282132604,-0.707652989,9.530828502,0.071943653,-0.012851934,-0.016513716,3
1.069645363,-0.790509251,8.517785127,-0.124145211,0.026586973,-0.104826862,3
0.10850201,-0.798060991,9.211297262,-0.048882925,0.021203546,-0.077451298,3
0.055530261,1.302565233,9.866862459,0.008247588,0.384997096,0.22749142,3
0.235700977,1.63142739,10.11656865,-0.160140375,-0.090932366,-0.17252464,3
0.319289692,0.388388553,10.00889806,-0.179664602,-0.054217657,-0.3419748,3
2.049368386,-1.923214658,11.69967321,-0.118967721,0.19297684,0.069825532,3
0.193950066,0.690265667,9.869000121,-0.070933985,0.201102898,0.192488359,3
-2.678269034,2.069394283,9.376617716,-0.16105945,0.144617935,-0.002233185,3
-0.592961508,0.242804543,9.383631242,-0.157230338,0.052165852,-0.184992374,3
0.893607881,-1.097070818,9.723602878,-0.131601867,0.006203671,-0.108810414,3
0.54888112,-0.978815973,9.72427477,0.003454466,0.071917616,0.073027122,3
-0.660747876,0.001144137,9.838400526,0.001138192,0.104639166,0.000861,3
-1.366940461,0.526266835,9.215456204,-0.139655639,0.075252453,-0.04942126,3
-1.081700479,-0.809736071,8.843652238,-0.031022178,0.086600269,-0.080009865,3
-0.201864015,-0.53895467,8.93764724,0.158449172,-0.0537497,0.023574652,3
-0.384505576,-0.10885495,10.05705012,0.141083139,0.010030015,0.006736635,3
0.003783297,0.382242252,9.666768608,-0.121284931,0.11827152,-0.131688408,3
-0.485616899,-0.993952365,8.697438606,-0.004497951,0.002188577,-0.128381925,3
-0.558056102,-1.086211246,8.986704939,0.198292217,-0.10129515,0.028678512,3
-0.605042411,0.608454531,10.34116478,0.121703844,-0.046921257,0.026022409,3
-1.180633221,0.644163266,9.89353398,-0.043647158,0.09048877,-0.046919738,3
-0.359335938,0.254494126,7.953657449,-0.008528947,0.102768116,-0.036847269,3
0.026832509,-0.027950853,7.608884475,0.263276147,-0.126205962,-0.050713476,3
0.556228732,0.561704251,9.460817058,0.157388869,-0.234531208,-0.164363109,3
0.955186531,0.897606226,10.59381923,-0.029999577,0.088554552,0.005224141,3
0.222140276,0.090787829,9.383400016,0.05822135,0.107557537,0.043854785,3
-1.967427024,0.613079949,8.548429137,0.078760478,0.011410707,0.008273599,3
-0.390004942,1.302109234,9.737800522,0.088370406,-0.143021247,-0.082906527,3
1.04398951,0.773499107,10.77627708,-0.034930102,-0.011269018,-0.0397484,3
0.590583221,0.582388323,9.580311028,0.04375611,0.04846925,0.030723027,3
-0.175323974,0.816639605,8.863625219,0.002842423,-0.003794085,-0.046440912,3
0.019892326,0.443440269,9.420505134,-0.054614408,-0.02543685,-0.113858465,3
0.728553795,0.509858312,9.582566658,0.065142466,-0.137875495,-0.090624719,3
0.186314108,0.427926238,10.20415659,0.107729679,-0.087062232,0.03048117,3
-0.300846649,1.293269507,10.47342784,-0.076768948,0.093418062,0.05451308,3
-1.034980535,1.203885175,9.185325479,-0.225984981,0.191674211,-0.063459084,3
-1.159640583,-0.476014847,8.257162395,-0.088925916,-0.048149012,-0.157990524,3
-0.078939917,-0.562876281,8.853417231,0.100503273,-0.177090358,-0.132776671,3
0.445874631,0.244774019,10.96793209,0.100558339,-0.115675278,0.019539504,3
-0.356508773,1.424756066,10.26334421,-0.109380392,0.107100098,0.11358682,3
-2.466409008,0.638390929,8.434719382,-0.058234079,0.098142742,-0.001200991,3
-0.764307054,-0.655287774,8.292993455,0.031832327,-0.144585878,-0.125971915,3
0.941543882,-0.760312688,9.797199718,0.007282055,-0.113216722,-0.16763059,3
0.967593476,-0.681690528,10.20074302,-0.077585662,0.08495605,-0.033585146,3
-0.659376967,-0.732001089,9.292809589,-0.003815398,0.104898306,0.017459864,3
-1.367263071,0.584483276,8.944703663,-0.020988427,0.01881245,0.002667879,3
-0.264535593,0.67379728,9.711561709,-0.045921947,-0.005352212,-0.088286219,3
0.078089193,-0.275918663,10.34618076,0.035564597,-0.02476443,-0.059032919,3
0.243775802,-0.491008587,10.44112882,0.009598642,0.03568966,-0.034575415,3
0.240193931,0.064595625,10.2634872,-0.084951136,0.120673573,-0.091066545,3
0.484754498,0.790129825,9.582359148,-0.025848601,-0.057120232,-0.095603599,3
0.286438663,0.263659837,9.782850052,0.120128678,-0.100853176,-0.033379361,3
-0.574358594,-0.41516036,11.77540983,0.200040457,-0.063092303,0.092221343,3
-0.228824055,1.428398051,11.00961154,-0.13921776,0.170004882,-0.044608014,3
-0.360691168,-0.136771313,8.781563931,-0.176886927,0.193983996,-0.106459948,3
0.116780753,-0.957212039,7.778596126,0.126324287,-0.106251101,-0.085088164,3
0.80602974,0.058128574,9.890447113,0.104704787,-0.081938346,-0.094714612,3
0.643406029,0.663719217,10.98085303,-0.168150378,0.129731597,-0.041888498,3
-0.772393646,0.140648832,9.114486446,-0.040605357,0.110695534,0.040868867,3
-0.923950186,0.692857262,8.253845389,0.115498322,0.005245306,0.022999288,3
-0.67950454,0.499116466,10.28193352,-0.028268722,0.040965236,-0.087473914,3
0.577041171,0.081990954,10.33240022,-0.10290586,0.067812948,-0.140809398,3
0.428413806,-0.909741858,9.266290878,-0.034683914,0.048150544,-0.085997749,3
0.52781569,-0.210715233,8.859283623,0.032536887,0.059204372,-0.03270108,3
-0.260437684,0.634000375,9.353627798,-0.055079013,0.100415163,-0.010734103,3
-0.899906848,0.813584528,9.48588449,0.012641077,-0.079583515,-0.096938934,3
-0.603220616,-0.179277718,10.47779294,0.150224668,-0.057564726,0.006653035,3
-0.445517958,-0.035327177,10.95469188,-0.058475824,0.093667197,0.017712768,3
-0.211314802,1.010196983,8.878558954,-0.162382253,0.113304949,-0.08924088,3
-0.293927568,-0.621041599,7.882856031,0.02270872,-0.01641406,-0.087479734,3
0.373806952,-0.354693344,9.186178101,0.074131677,-0.094612743,-0.058617973,3
0.410324657,0.616655698,10.43089293,0.026413327,-0.099365299,-0.042669065,3
-0.57376306,0.181602316,10.71079261,-0.070718532,0.126896106,0.083179436,3
-1.089758652,0.080946562,9.462510919,-0.085186999,0.211220469,0.005115956,3
-1.110939763,0.287079495,8.54410985,0.084164292,-0.151847679,-0.104073154,3
0.377925523,-0.446312547,9.721755175,0.079522728,-0.178890222,-0.197211578,3
1.095630139,-0.573914893,11.5784555,0.042097844,0.028421103,-0.054916894,3
-0.190376005,-0.545258447,10.14420365,-0.111255004,0.221784158,0.109160695,3
-1.98944653,0.624042712,8.015831402,-0.039263442,-0.021902342,-0.085449446,3
-0.037146745,0.159583277,8.644034272,0.100177631,-0.15509842,-0.203051178,3
0.857106234,-0.555749349,10.54984879,-0.053267718,0.011799431,0.021397535,3
-0.793062783,-0.458281184,9.897199976,-0.009949102,0.061803919,0.099528822,3
-1.468335626,1.168679264,8.600599151,0.046698925,-0.029356905,-0.030969519,3
-0.159821238,0.367763761,9.052629589,-0.047965446,-0.031071833,-0.118304977,3
0.562859616,-0.790438035,9.426859236,-0.106732962,0.052919208,-0.123435136,3
0.220871064,-0.947281882,9.150822644,0.018775214,-0.065498452,-0.063231732,3
-0.358599929,-0.264826061,9.592969294,0.134005007,-0.102561617,0.056080723,3
-0.772835916,0.695891351,10.37629456,-0.07355054,0.163073074,0.049605641,3
-0.737473094,0.9660821,9.516218373,-0.14416258,0.147201277,-0.019219019,3
-0.782881568,-0.833002525,8.360242127,0.006569895,-0.111644145,-0.131035458,3
0.236035557,-1.129540617,9.473502253,0.06595606,-0.168637446,-0.172427716,3
0.484308364,-1.092430054,10.69565753,-0.022512466,0.115890869,0.09018012,3
-0.420467565,0.508573675,9.291798187,0.003979616,0.181454124,0.01335784,3
-1.476314217,0.127653011,8.944858288,0.060275026,-0.135375027,-0.091442383,3
0.244261452,-0.464169254,9.765080703,-0.049737287,-0.065244232,-0.190342143,3
0.955504515,-0.783857035,10.1811279,-0.119373434,0.152055518,0.050030935,3
-0.634141894,-0.544673612,9.280027109,0.113296418,0.035750782,0.045925469,3
-1.41169831,1.064102611,9.406052459,0.062725741,-0.115630833,-0.049102727,3
-0.028545866,0.42007222,10.62045092,-0.097143214,0.034951189,-0.119843603,3
0.794587876,-0.363069106,10.01314406,-0.103747114,0.054192099,-0.081466382,3
-0.34560571,-0.883221092,9.13401029,0.046144232,-0.057946451,0.024944606,3
-0.568657242,0.256656976,9.815385247,0.048838925,-0.05442696,0.037104503,3
-0.28472316,1.098469884,10.38414162,-0.063005489,0.038567204,0.010991821,3
-0.310808949,0.083724293,9.826342326,-0.057225117,0.057047118,0.003405245,3
-0.271695337,-0.605692013,9.496118477,-0.019012995,0.02997744,-0.038416681,3
-0.0051295,-0.726677238,9.639363881,-0.042836431,-0.024502603,-0.071743981,3
0.42603105,-0.632372292,9.586138506,0.002967861,-0.029088951,-0.070988753,3
0.64442863,-0.126707832,9.463716842,-0.008466053,0.057197215,0.056427423,3
-0.436645353,-0.140484194,9.580651119,-0.017968947,0.118290317,0.005210869,3
-1.019354577,-0.314724706,9.450031217,-0.020120475,-0.091834913,-0.094220419,3
-0.234676026,-0.957989505,9.652879144,-0.003425028,-0.045485835,-0.099928441,3
0.761237947,-0.424338783,9.747492697,-0.019866572,0.048108543,0.044572271,3
-0.374995069,-0.12151041,9.082462813,0.03994481,-0.033639164,0.019351869,3
-1.253808407,0.041766605,9.212916188,0.001373028,-0.083348183,-0.030164027,3
0.027861201,-0.007401125,9.315314341,-0.035436142,-0.064318317,-0.093613523,3
-0.033254583,-0.466096661,8.89889009,-0.020161854,0.017159786,0.031276907,3
-0.25302276,-0.035241118,8.790076636,0.065564406,-0.067924762,0.00753135,3
-0.43413465,0.350086409,9.485399251,0.014524039,-0.120415879,-0.06607808,3
-0.23945689,-0.420706564,9.807949836,-0.124801676,0.138402237,0.033521941,3
-0.359927541,-0.444657578,8.969376126,0.039547987,0.10766755,0.057677703,3
-0.665788539,0.101382173,9.11138304,0.207230899,-0.191444326,-0.018891576,3
0.621325847,0.196864337,10.7860741,-0.085515024,-0.078929808,-0.173992189,3
0.712056816,-1.311994972,11.23241624,-0.150553636,0.223731909,-0.060508292,3
0.039366463,-1.525933881,8.8448647,0.078656815,0.076049423,0.09578164,3
-0.655186654,0.594965045,8.894357766,0.177218377,-0.08307367,0.045458039,3
0.618503118,1.423288869,10.91562141,-0.015857079,-0.051886556,-0.166751043,3
1.446963494,0.266401525,10.90948759,-0.132568468,-0.045019871,-0.212851196,3
-0.028545418,-2.117647605,9.862981014,-0.002798281,0.061342975,-0.046533654,3
-0.456614252,-0.819738734,9.236534637,-0.003671116,0.111421921,0.090354513,3
-1.561492422,1.450580579,9.537160607,-0.016113956,0.015882295,0.028679265,3
-0.170783463,0.941183747,9.241397496,0.043612564,-0.119181176,-0.083359948,3
0.321672525,-0.117631281,10.05087531,-0.046892628,0.028862081,-0.05453793,3
-0.309538915,-0.816656193,9.55965221,-0.126758235,0.139909817,0.080356046,3
-0.968002107,0.270542395,7.932499803,-0.008222154,0.00055,0.010112026,3
-0.383098912,0.792267189,8.695892355,0.136791149,-0.097850432,0.012287151,3
0.29546851,0.011791768,10.32008261,-0.02410074,-0.02640255,-0.041768722,3
0.26254954,-0.249563959,9.767058389,-0.074900231,-0.070790949,-0.164317459,3
-0.402719566,-1.476955327,8.420057007,-0.078210211,0.055247222,0.10923439,3
0.020603051,-0.229634496,7.609684472,0.014429857,0.096595357,0.061090491,3
-1.783634605,0.578936273,8.27087621,0.049906966,-0.00312726,0.061594773,3
-1.168425529,-0.685562759,9.749392277,0.102832598,-0.146237379,-0.078620269,3
0.849873263,-0.695235307,10.47569405,-0.052346164,-0.068480051,-0.112660752,3
0.406216363,-1.483088664,9.848233427,-0.052820202,0.039467228,-0.039931256,3
0.523684871,-0.247692695,8.703362711,0.018745158,0.013548102,0.035965733,3
-0.346341938,0.530574866,9.630400481,0.121900659,-0.063398814,0.045182483,3
0.017551067,0.665777593,10.49843745,0.047820275,-0.101162207,-0.067191977,3
0.696682066,0.29094284,10.4963463,-0.026721805,-0.036524826,-0.060272826,3
0.571408899,-0.599619406,9.79621095,-0.006715164,-0.008889896,0.057652762,3
0.250051261,0.225187124,9.24728005,0.040896451,-0.049062396,0.018439772,3
-0.21251744,0.544951202,9.873657314,0.04745796,0.034580796,0.058641998,3
0.260678207,0.322236521,9.975189586,-0.000762,-0.000776,0.007351459,3
0.142352729,-0.083782172,9.883243197,0.027541395,-0.067963942,-0.05324284,3
0.709371636,-0.498680949,10.00227117,0.027414552,-0.206674374,-0.166310671,3
1.175103239,-0.157696004,9.761100876,-0.114025781,0.107879003,0.060427364,3
-0.376415692,-0.006767823,8.362541593,0.015140326,0.167180508,0.081467358,3
-1.76573949,1.12362489,7.746449626,0.004061252,-0.193137558,-0.099201227,3
-0.538147669,-0.412155545,9.51409999,-0.0958292,-0.045745392,-0.185777809,3
0.547112756,-0.841310692,9.834348537,-0.123367783,0.073974046,0.148706898,3
-0.927042064,0.936565426,8.340263714,0.123756827,-0.082259366,0.076401585,3
-1.437516236,1.342390079,9.485303661,-0.107330819,-0.008628415,-0.035308658,3
-0.18386279,-0.441137473,10.19878454,-0.214947812,0.073836638,-0.106540082,3
0.858499924,-1.082630565,8.927850573,0.179795531,-0.239580798,-0.017301025,3
0.352497948,-0.71184345,10.22425019,0.17206403,-0.178222627,0.031599425,3
0.513330083,0.51488343,11.38527736,-0.324906174,0.384456213,0.005688055,3
-0.209869498,-0.180664218,8.244050089,-0.359688738,0.435076619,-0.006827838,3
-1.090428976,-1.54164882,6.479294189,0.085749908,-0.168465116,-0.046697335,3
0.563242614,-0.423153861,10.47016798,0.327547153,-0.416058392,-0.062470972,3
2.038741477,1.105072399,13.18198136,-0.069513723,0.179934709,0.008610201,3
0.922361545,0.689506825,9.687002185,-0.285326503,0.37552318,0.023546402,3
-1.520184984,-1.454155071,7.3354592,0.096603406,-0.03484467,-0.007263832,3
-0.030223005,-0.841628739,10.15708601,0.172618554,-0.176264281,-0.100062698,3
2.080813017,0.61886921,12.4740482,-0.002456452,0.008408011,-0.12462007,3
1.086760678,-0.263063071,10.88594872,-0.144017293,0.153939463,-0.024950659,3
-0.285888154,-0.323223452,8.702186437,-0.051232899,0.125516721,0.104539189,3
-0.856993576,0.919473163,8.914125182,0.163405085,0.043280164,0.130372351,3
-2.002505451,0.345645283,10.90991157,-0.052194004,-0.221827475,-0.174860548,3
1.165388121,1.214063181,10.34184272,-0.057792031,-0.192282197,-0.266668599,3
1.464256672,-0.584715322,9.573665079,-0.170248547,0.075612772,0.182509229,3
-1.943326631,-0.174756745,8.158469181,-0.107895864,0.293513538,0.095829252,3
-2.049267204,1.75955219,7.776035143,0.10524083,-0.254335891,0.044053521,3
0.127416958,-0.088476132,9.920807705,0.050227728,-0.205531204,-0.191288118,3
1.546676014,-0.849772041,11.24108475,-0.25692359,0.20594464,-0.091978619,3
0.369017949,-1.349380332,8.222072494,-0.105449984,0.113169491,0.115489615,3
-1.540630879,0.011745003,7.588094875,0.170841196,-0.165106638,0.04169645,3
0.307395955,1.376404752,10.34952221,0.092039241,-0.091335326,-0.017437459,3
1.370781169,0.675931981,10.83466428,-0.213816247,0.091967439,-0.06550371,3
0.056090321,-1.239346674,9.26424879,-0.017300614,0.071008056,-0.020091312,3
-0.128799903,-1.246342505,8.632944499,0.157391949,-0.087341099,0.0491557,3
0.420478032,0.528560261,9.932634903,0.03191115,-0.069510574,0.011310264,3
0.476270035,0.263042911,10.85285676,-0.089829043,-0.012038977,-0.08463352,3
0.142255996,-1.031723352,9.87462186,-0.006664645,-0.028597455,-0.054696681,3
0.135131185,-0.464351822,9.638031408,0.07841852,0.001489906,0.072758273,3
0.240987859,0.877523145,9.683035992,0.02677679,0.025760174,0.049733041,3
0.13282139,0.636376581,9.475432083,-0.074984239,-0.060552022,-0.120187564,3
0.296453711,-0.540101272,9.598742779,0.017187992,-0.064523117,-0.027829582,3
0.371535394,-0.57261046,9.885792435,0.062769469,0.037576354,0.157126036,3
-0.214390146,1.489215642,9.3969067,-0.031029349,0.058808649,0.038921631,3
-0.80941788,0.267760455,9.579966544,-0.059645743,-0.064611324,-0.088554017,3
0.515814615,-0.503486958,9.309207868,-0.021022418,-0.103752499,-0.082401836,3
0.655896655,-0.734146449,9.884535233,0.000683,0.016920307,0.091539169,3
0.378212867,0.528849267,9.495691905,-0.032667805,0.109287083,0.055561784,3
-0.861724578,0.575423529,9.097574814,-0.047557655,0.057465319,0.005775028,3
-0.300692073,-0.12197709,9.080251423,-0.013033304,-0.11854669,-0.08075471,3
0.708778001,-0.606396075,9.694539802,-0.003887934,-0.0656745,-0.015319937,3
0.535323074,-0.058359837,9.863717236,-0.06499515,0.078260226,0.034675583,3
-0.578231811,-0.267046072,9.35095676,-0.015692753,0.032042374,-0.062465642,3
0.037961936,0.21623686,8.866610121,-0.126004852,-0.091997566,-0.070381024,3
0.635189045,0.071271791,9.615412528,0.045591005,-0.021562734,0.044083331,3
0.235815735,-0.471433104,10.2910862,0.084560746,0.109997439,-0.036268907,3
0.390705113,0.142510892,10.0665095,-0.105922412,-0.037114492,-0.055079299,3
0.520411888,0.292396409,8.852285125,-0.137859092,-0.160017865,-0.041041627,3
-0.007147301,-0.682929689,9.504762996,0.044780123,0.038549416,0.001194458,3
0.829618725,-1.188438579,10.35798337,0.05633603,0.064265717,-0.028722922,3
0.021260468,-0.029786965,9.955137557,-0.094267324,-0.064532984,-0.075534737,3
-0.702815954,0.415571361,8.676060549,-0.075876592,-0.071502013,-0.064493801,3
-0.219564846,-0.215412565,9.48263188,0.063914801,0.023730391,0.049639968,3
0.593559819,-1.034512932,9.796238202,0.122581207,0.055962599,0.020475592,3
0.119791574,0.029396191,9.389486836,-0.016680926,-0.007975924,-0.030542321,3
-0.109874779,0.860966033,9.143975838,-0.021512308,-0.007034233,-0.059675074,3
-0.206441065,-0.355950745,9.462442259,0.021491571,0.045013433,-0.031907377,3
-0.287709819,-0.737471388,9.809438658,-0.065036118,-0.066086562,-0.038909064,3
-0.240153045,-0.354610188,9.621584782,-0.05426369,-0.081642383,0.003989136,3
-0.01127688,-0.17460411,9.759734887,0.044170191,0.014798994,0.02052271,3
-0.008610552,-0.114959534,10.1544872,-0.009318806,0.012684429,-0.047064815,3
0.302130908,-0.075817832,9.301160013,-0.082980081,-0.054897698,-0.067998482,3
-0.402736523,-0.096927113,9.256200682,-0.005061475,-0.021233934,0.021258283,3
-0.201902352,-0.594084841,9.79776246,0.071868035,0.045979703,0.018458206,3
-0.40379724,-0.108786699,10.16688007,-0.034386357,-0.031639834,-0.030765806,3
0.124357452,0.421262068,9.608804293,-0.117411057,-0.054650212,-0.047966291,3
0.097753207,-0.096926445,9.485576839,-0.021741574,0.021137463,-0.067339177,3
-0.182141003,-0.392637534,10.12924845,0.107897254,0.113857396,0.058252421,3
0.140385915,-0.578123073,9.558027705,-0.016630624,-0.032462394,0.029542015,3
0.445030131,0.346011568,8.831624298,-0.097300591,-0.083484317,-0.035447728,3
0.035199957,0.42572365,9.955381191,-0.013865391,0.080155452,-0.077054049,3
0.194889955,-0.776000937,10.68892274,0.11923111,0.115398858,0.022494789,3
-0.66344009,-0.351573192,10.07468356,0.018586603,-0.077031491,-0.003257501,3
-0.94023474,0.412830475,9.198898978,-0.101852156,-0.114168325,-0.029985645,3
0.391709161,0.162120442,9.409755185,0.104987902,0.110936267,-0.068037141,3
0.421503858,-0.693040114,10.25497973,0.108224178,0.120543457,-0.053701929,3
-0.172861174,-0.730421018,9.235568814,-0.060582531,-0.116057219,-0.00521155,3
-1.299493816,0.524190366,8.273057263,-0.034784137,-0.084213984,-0.019510778,3
-0.018716663,-0.091725492,9.043393177,0.032868376,-0.002800355,-0.004226504,3
0.256726314,-0.091592453,10.34032107,0.14752168,0.118600229,-0.022567769,3
-0.146573647,-0.045286319,9.27693753,-0.029896052,-0.019198568,-0.069006357,3
-0.757526115,0.418091891,8.623926004,-0.109404688,-0.106034578,-0.122565797,3
-0.372659383,-0.198036433,9.546588813,0.078771679,0.063524399,0.043459723,3
0.033532656,-0.659540848,10.65952414,0.076499226,0.036758028,-0.000354,3
0.396598968,0.113106162,9.562999515,-0.121400335,-0.059073926,-0.091532924,3
0.247108367,1.302405094,9.078956269,-0.120034532,-0.115207761,-0.071486841,3
-0.027612306,-0.003222812,10.12228425,0.05975503,0.070232747,0.049628788,3
